Cabinet_Id,Address,Postcode,Attributes,State,PhoneNumber,id
02445714X2,"  2 VOYAGER CRS OS SHOPPING CENTRE, BAWLEY POINT",2539,"Coin and Card Payphone,Incoming Calls",NSW," PH:0244571291",161286
02649300X2,"  66 LOFTUS ST CRN BETTS ST, BEMBOKA",2550,"Coin and Card Payphone,Incoming Calls",NSW," PH:0264930311",161287
02649350X2,"  6 WALLAGA LAKE RD OPP SHOPS, BERMAGUI",2546,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0264935006",161288
02602642X2,"  0 LAKE RD OS YACHT CLUB, BLBRDGE",3691,"Coin and Card Payphone,Incoming Calls",NSW," PH:0260264359",161289
02602646X2,"  6 BRIDGE ST NR JOBLING ST, BTHNGA",3691,"Coin and Card Payphone,Incoming Calls",NSW," PH:0260264068",161290
02694344X2,"  45 BAYLIS ST OS MEMORIAL PARK, BETHUNGRA",2590,"Coin and Card Payphone,Incoming Calls",NSW," PH:0269434400",161291
02696351X2,"  1 CANAL ST CRN MIRROOL ST, BILBUL",2680,"Coin and Card Payphone,Incoming Calls",NSW," PH:0269635310",161292
07384429X2,"  119 ANNERLEY RD O/S TILLOT ST, DUTTON PARK",4102,"Coin and Card Payphone,Incoming Calls",QLD," PH:0738444864",161293
07327753X2,"  419 BEAUDESERT RD NR AVISON ST, MOOROOKA",4105,"Coin and Card Payphone,Incoming Calls",QLD," PH:0732772662",161294
07548460X2,"  40 BALKIN ST OS GUNALDA PK, GUNALDA",4570,"Coin and Card Payphone,Incoming Calls",QLD," PH:0754846103",161295
07548209X2,"  18 APOLLONIAN VL NR CRESCENT RD, GYMPIE",4570,"Coin and Card Payphone,Incoming Calls",QLD," PH:0754822348",161296
07548367X2,"  47 WOLVI RD NR BARTON RD, VICTORY HEIGHTS",4570,"Coin and Card Payphone,Incoming Calls",QLD," PH:0754836083",161297
07544924X2,"  6 SUNSHINE BEACH RD NR ARCADIA ST, NOOSA HEADS",4567,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",QLD," PH:0754492740",161298
08823109X2,"  125 NORTH TCE O/S ADELAIDE RWS, ADELAIDE",5000,"Coin and Card Payphone,Incoming Calls",SA," PH:0882315965",161299
08823108X2,"  125 NORTH TCE O/S ADELAIDE RWS, ADELAIDE",5000,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",SA," PH:0882315964",161300
08835201X2,"  116 SIR DONALD BRADMAN DRV CNR MILNER ST, HILTON",5033,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",SA," PH:0883521186",161301
08858230X2,"  11 MORTIMER RD CRN GILLESPIE ST, BERRI",5343,"Coin and Card Payphone,Incoming Calls",SA," PH:0885823107",161302
08858217X2,"  18 SEEKAMP ST CRN HEPWORTH ST, BERRI",5343,"Coin and Card Payphone,Incoming Calls",SA," PH:0885821365",161303
08937707X2,"  533 WALTER RD , MORLEY",6062,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0893771828",161304
08931469X2,"  392 SOUTH ST OPP MCCOMBE AVE, O'CONNOR",6163,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0893375450",161305
08972015X2,"  16 MYALUP BEACH RD O/S MYALUP CVAN PK, MYALUP",6220,"Coin and Card Payphone,Incoming Calls",WA," PH:0897201199",161306
08979111X2,"  1 KING RD NR STIRLING ST, EAST BUNBURY",6230,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",WA," PH:0897915137",161307
03624307X2,"  36 SUGARLOAF RD , RISDON VALE",7016,"Coin and Card Payphone,Incoming Calls",TAS," PH:0362437529",161308
03629511X2,"  81 MARY ST CNR CHARLES ST, CYGNET",7112,"Coin and Card Payphone,Incoming Calls",TAS," PH:0362951310",161309
03599620X2,"  2 THE ARCADE  , JUNCTION VILLAGE",3977,"Coin and Card Payphone,Incoming Calls",VIC," PH:0359962400",161310
07543900X1,"  22 PEACHESTER RD NR AMENITIES, BEERWAH",4519,"Coin and Card Payphone,Incoming Calls",QLD," PH:0754390624",161311
07477926X2,"  74 PERROUX ST NR KINGSTON ST, GULLIVER",4812,"Coin and Card Payphone,Incoming Calls",QLD," PH:0747799005",161312
07340985X2,"  126 EAST COAST RD NR POINT LOOKOU, POINT LOOKOUT",4183,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0734098237",161313
07327202X1,"  360 KESSELS RD QE II HOSPITAL, COOPERS PLAINS",4108,"Coin and Card Payphone,Incoming Calls",QLD," PH:0732729081",161314
07334502X2,"  2 HENLEY ST NR CNR BOUNDARY, COOPERS PLAINS",4108,"Coin and Card Payphone,Incoming Calls",QLD," PH:0733451060",161315
07380506X1,"  54 ARMSTRONG RD LOGAN INSTITUTE, MEADOWBROOK",4131,"Coin and Card Payphone,Incoming Calls",QLD," PH:0738052689",161316
07380504X2,"  127 CASTILE CRS NR CNR PENDLEBURY, EDENS LANDING",4207,"Coin and Card Payphone,Incoming Calls",QLD," PH:0738053894",161317
07339732X2,"  264 OLD CLEVELAND RD COORPAROO MALL, COORPAROO",4151,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0733976421",161318
07339701X2,"  264 OLD CLEVELAND RD COORPAROO MALL, COORPAROO",4151,"Coin and Card Payphone,Incoming Calls",QLD," PH:0733974827",161319
07340990X2,"  9 BALLOW RD NR DUNWICH BUFF, DUNWICH",4183,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0734099003",161320
07328722X2,"  120 RIVER HILLS RD EAGLEBY SHOPPING, EAGLEBY",4207,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0732873219",161321
07553081X2,"  7 PINNAROO ST SANTA BARBARA SHOP, HOPE ISLAND",4212,"Coin and Card Payphone,Incoming Calls",QLD," PH:0755308324",161322
07552701X1,"  5 PALM AVE LOBBY CROWN TOWERS, SURFERS PARADISE",4217,"Coin and Card Payphone,Incoming Calls",QLD," PH:0755276043",161323
07557314X1,"  107 MILDURA DRV VASTO SHOPPING VIL, HELENSVALE",4212,"Coin and Card Payphone,Incoming Calls",QLD," PH:0755730199",161324
07557301X1,"  175 MONTEREY KEYS DRV MONTEREY KEYS VILL, HELENSVALE",4212,"Coin and Card Payphone,Incoming Calls",QLD," PH:0755732476",161325
07553858X2,"  13 BEACH RD CAVILL PARK BUILD, SURFERS PARADISE",4217,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",QLD," PH:0755389749",161326
03976100X2,"  1 RAILWAY ARC BORONIA RLWY STN, BORONIA",3155,"Coin and Card Payphone,Incoming Calls",VIC," PH:0397610196",161327
02432400X1,"FOYER  60 HOLDEN ST CANCER CTRE, GOSFORD",2250,"Coin and Card Payphone,Incoming Calls",NSW," PH:0243243060",161328
02635304X1,"  3 TANK ST IN WORKMAN'S CLUB, LITHGOW",2790,"Coin and Card Payphone,Incoming Calls",NSW," PH:0263531876",161329
02683300X2,"LOT 1 0 QUANDA ST , HERMIDALE",2831,"Coin and Card Payphone,Incoming Calls",NSW," PH:0268330706",161330
02655101X1,"  105 HIGH ST HOSPITAL ENTRY, TAREE",2430,"Coin and Card Payphone,Incoming Calls",NSW," PH:0265517532",161331
02475805X2,"  38 RAILWAY PDE NR ADDINGTON RD, HAZELBROOK",2779,"Coin and Card Payphone,Incoming Calls",NSW," PH:0247586001",161332
02967700X2,"  211 BEAMES AVE NR COATES ST, MOUNT DRUITT",2770,"Coin and Card Payphone,Incoming Calls",NSW," PH:0296770374",161333
02444110X2,"  31 BERRARA RD NR BEACHWAY AVE, BERRARA",2540,"Coin and Card Payphone,Incoming Calls",NSW," PH:0244411578",161334
02444651X2,"  59 EMMETT ST OS SHOPPING CENTRE, CALLALA BAY",2540,"Coin and Card Payphone,Incoming Calls",NSW," PH:0244465314",161335
02444720X2,"  0 FAIRLANDS ST 159 P/EDWARD AVE, CULBURRA BEACH",2540,"Coin and Card Payphone,Incoming Calls",NSW," PH:0244472001",161336
02444373X2,"  74 CYRUS ST OS GENERAL STORE, HYAMS BEACH",2540,"Coin and Card Payphone,Incoming Calls",NSW," PH:0244437204",161337
02444212X2,"  87 VILLAGE RD NR SUPERMARKET, JRVS BY",2540,"Coin and Card Payphone,Incoming Calls",NSW," PH:0244421092",161338
02444120X2,"  190 JACOBS DRV NR RIVER RD, SUSSEX INLET",2540,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0244412001",161339
02442318X2,"O/S SH CNTR 43 LYNDHURST DRV NR DAVID ST, BOMADERRY",2541,"Coin and Card Payphone,Incoming Calls",NSW," PH:0244234358",161340
02442106X2,"  0 BERRY ST NR 72 JUNCTION ST, NOWRA",2541,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0244210698",161341
02442316X2,"  62 ST ANNE ST NR KINGHORN ST, NOWRA",2541,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0244234149",161342
02442108X2,"  3 PLEASANT WAY OS WILLOWS VAN PK, NOWRA",2541,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0244212921",161343
02442122X2,"  75 MOSS ST NR BRERETON ST, NOWRA",2541,"Coin and Card Payphone,Incoming Calls",NSW," PH:0244210810",161344
02442311X2,"  14 KINGHORNE ST O/S COLES, NOWRA",2541,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0244230403",161345
02442317X2,"  110 KALANDER ST OS SHOPPING CENTRE, NOWRA",2541,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0244234148",161346
02442309X2,"  142 JUNCTION ST TAXI RANK, NOWRA",2541,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",NSW," PH:0244231893",161347
02649440X2,"  2 ANDY POOLE DRV TATHRA BEACH TOURI, TATHRA",2550,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0264944061",161348
02649400X2,"  7 BARRABOOKA RD NR TATHRA BERMAGUI, TANJA",2550,"Coin and Card Payphone,Incoming Calls",NSW," PH:0264940110",161349
02649380X2,"LOT 12 0 COBARGO ST CNR BEGA ST, QUAAMA",2550,"Coin and Card Payphone,Incoming Calls",NSW," PH:0264938241",161350
02649500X2,"  2 TURA BEACH DRV O/S TURA BEACH EXC, TURA BEACH",2548,"Coin and Card Payphone,Incoming Calls",NSW," PH:0264950634",161351
02676921X2,"  25 HEALY ST NR TENNIS COURTS, NIANGALA",2354,"Coin and Card Payphone,Incoming Calls",NSW," PH:0267692241",161352
02678511X2,"  164 MANILLA ST NR POST OFFICE, MANILLA",2346,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot",NSW," PH:0267851101",161353
02678510X2,"  164 MANILLA ST NR POST OFFICE, MANILLA",2346,"Coin and Card Payphone,Incoming Calls",NSW," PH:0267851002",161354
02676800X2,"  13 RAILWAY AVE O/S GENERAL STORE, DURI",2344,"Coin and Card Payphone,Incoming Calls",NSW," PH:0267680201",161355
02674650X2,"  38 COACH ST NR GARAGE O/S, WALLABADAH",2343,"Coin and Card Payphone,Incoming Calls",NSW," PH:0267465541",161356
02934916X2,"  226 BUNNERONG RD NR FLINT RD, EASTGARDENS",2036,"Coin and Card Payphone,Incoming Calls",NSW," PH:0293492876",161357
08822312X2,"LOT 0 0 KINTORE AVE O/S STATE LIBRARY, ADELAIDE",5000,"Coin and Card Payphone,Incoming Calls,WIFI Hotspot,ADSL",SA," PH:0882235410",161358
08844708X2,"LOT 0 0 COMMERCIAL RD PORT ADELAIDE RAI*, PORT ADELAIDE",5015,"Coin and Card Payphone,Incoming Calls",SA," PH:0884474098",161359
08828405X1,"  131 HEASLIP RD NR SERVICE STN, ANGLE VALE",5117,"Coin and Card Payphone,Incoming Calls",SA," PH:0882847749",161360
08844927X2,"  42 MEAD ST S OF HARRIS ST, BIRKENHEAD",5015,"Coin and Card Payphone,Incoming Calls",SA," PH:0884499721",161361
08825803X1,"  963 PORT WAKEFIELD RD HWY 1 CARAVAN PARK, BOLIVAR",5110,"Coin and Card Payphone,Incoming Calls",SA," PH:0882588400",161362
08828110X1,"  963 PORT WAKEFIELD RD HWY 1 CARAVAN PARK, BOLIVAR",5110,"Coin and Card Payphone,Incoming Calls",SA," PH:0882815498",161363
08825000X1,"  963 PORT WAKEFIELD RD HWY 1 CARAVAN PARK, BOLIVAR",5110,"Coin and Card Payphone,Incoming Calls",SA," PH:0882503090",161364
08828112X1,"  963 PORT WAKEFIELD RD HWY 1 PARK STORE, BOLIVAR",5110,"Coin and Card Payphone,Incoming Calls",SA," PH:0882815913",161365
08843122X2,"  597 MAGILL RD OPP CAREY ST, MAGILL",5072,"Coin and Card Payphone,Incoming Calls",SA," PH:0884317538",161366
08897922Y1,"  0 MUDGINBERRI STN , JABIRU",886,"Card Payphone,Incoming Calls",NT," PH:0889792207",161367
03624705X2,"  6 SHORELINE DRV SHORELINE SHOPPING, HOWRAH",7018,"Coin and Card Payphone,TTY,Incoming Calls",TAS," PH:0362477003",161368
08844709X2,"  7 QUEEN ST CNR BROUGHAM, ALBERTON",5014,"Coin and Card Payphone,Incoming Calls",SA," PH:0884474109",161369
08902150X7,"  130 GRAEME ST NR NANKIVILLE RD, HANNANS",6430,"Coin and Card Payphone,Incoming Calls",WA," PH:0890215801",161370
08902152X2,"  243 PICCADILLY ST NR HAWKINS, WEST LAMINGTON",6430,"Coin and Card Payphone,Incoming Calls",WA," PH:0890215244",161371
08903751Y2,"  23 COSMO NEWBERRY COMM 80KM NE LAVERTON, COSMO NEWBERY",6440,"Card Payphone,Incoming Calls",WA," PH:0890375961",161372
08903756Y2,"  32 COSMO NEWBERRY COMM 80KM N/E LAVERTON, COSMO NEWBERY",6440,"Card Payphone,Incoming Calls",WA," PH:0890375973",161373
08903710Y8,"  0 KANPA COMM 134 KMW WARBURTON, GBSN DSRT S",872,Card Payphone,WA,,161374
08903755Y2,"  17 NURRA KURAMUNOO COMM 85 KM N LAVERTON, BANDYA",6440,"Card Payphone,Incoming Calls",WA," PH:0890375937",161375
08903753Y2,"  38 MT MARGARET MISSION  80KM E LEONORA, LAVERTON",6440,"Card Payphone,Incoming Calls",WA," PH:0890375904",161376
08919176Y2,"  3 YULUMBU COMM 135KM NW HALLS CRK, MUELLER RANGES",6770,"Card Payphone,Incoming Calls",WA," PH:0891917294",161377
08916855Y2,"  3 KOONGIE PARK COMM 18KM SW HALLS CRK, MUELLER RANGES",6770,"Card Payphone,Incoming Calls",WA," PH:0891685689",161378
08916079Y2,"  3 BAMBOO SPRING COMM 140KM SE KUNUNURRA, BAINES",852,"Card Payphone,Incoming Calls",NT," PH:0891687383",161379
08916781Y2,"  0 KEEP RIVER NATIONAL PK 40KM E KUNUNURRA, BAINES",852,"Card Payphone,Incoming Calls",NT," PH:0891678830",161380
08916702Y2,"  3 RB COMM 180KM S KUNUNURRA, ORD RIVER",6770,"Card Payphone,Incoming Calls",WA," PH:0891678074",161381
08918515X2,"  25 GALBRAITH RD NR BLINCO RD, PEGS CREEK",6714,"Coin and Card Payphone,Incoming Calls",WA," PH:0891852578",161382
08919179Y7,"  3 BALGINJIRR COMM 65KM SSE DERBY, CAMBALLIN",6728,"Card Payphone,Incoming Calls",WA," PH:0891917162",161383
08919173Y9,"  3 BIDIJUL COMM 70KM SW FITZROY, ST GEORGE RANGES",6728,"Card Payphone,Incoming Calls",WA," PH:0891917197",161384
08919178Y9,"  3 BIRIDU COMM 35KM N FITZROY, KING LEOPOLD RANGES",6728,"Card Payphone,Incoming Calls",WA," PH:0891917690",161385
08919143Y7,"  36 CAMBALLIN COMM 120KM SE DERBY, CAMBALLIN",6728,"Card Payphone,Incoming Calls",WA," PH:0891914788",161386
08919172Y9,"  3 DODNUN COMM 200KM NE FITZORY, GIBB",6743,"Card Payphone,Incoming Calls",WA," PH:0891917188",161387
08919142Y7,"  19 LOOMA COMM 140KM SE DERBY, CAMBALLIN",6728,"Card Payphone,Incoming Calls",WA," PH:0891914787",161388
08919144Y2,"  3 MT ELIZABETH COMM 210KM NNW FITZROY, GIBB",6743,"Card Payphone,Incoming Calls",WA," PH:0891914658",161389
08919141Y2,"  0 MT HOUSE STN 120KM N FITZROY, KING LEOPOLD RANGES",6728,"Card Payphone,Incoming Calls",WA," PH:0891914650",161390
08919170Y2,"  3 MULUJDA COMM 40KM NE FITZROY, ST GEORGE RANGES",6728,"Card Payphone,Incoming Calls",WA," PH:0891917103",161391
08919176Y7,"  3 NGALINGKADJI COMM 55KM SE FITZROY, ST GEORGE RANGES",6728,"Card Payphone,Incoming Calls",WA," PH:0891917136",161392
08919141Y7,"  3 NGUMPAN COMM 90 KM SE FITZROYY, ST GEORGE RANGES",6728,"Card Payphone,Incoming Calls",WA," PH:0891914774",161393
08919175Y7,"  5 NGURTAWARTA COMM 20KM SSW FITZROY, MT HARDMAN",6765,"Card Payphone,Incoming Calls",WA," PH:0891917125",161394
08919176Y9,"  3 WAMARLI COMM 80KM N FITZROY, KING LEOPOLD RANGES",6728,"Card Payphone,Incoming Calls",WA," PH:0891917442",161395
08916873Y7,"  3 BELL SPRINGS COMM 5KM SW KNNRA, LAKE ARGYLE",6743,"Card Payphone,Incoming Calls",WA," PH:0891687451",161396
08916780Y2,"  3 BOW RIVER STN COMM 10KM N TURKEY CRK, DURACK",6743,"Card Payphone,Incoming Calls",WA," PH:0891678152",161397
08916882Y2,"  3 LAMBOO STN COMM 15KM SW HALLS CRK, MUELLER RANGES",6770,Card Payphone,WA,,161398
08916870Y2,"  3 MISTAKE CREEK COMM 200KM SE KUNUNURRA, BUCHNAN",852,"Card Payphone,Incoming Calls",NT," PH:0891687406",161399
08919241Y1,"  0 BOBIEDING COMM 100 KM NTH BROOME, DAMPIER PENINSULA",6725,"Card Payphone,Incoming Calls",WA," PH:0891924268",161400
08919247Y2,"  0 CAPE LAVEQUE DAMPIER PEN  236 KM NTH BROOME, DAMPIER PENINSULA",6725,"Card Payphone,Incoming Calls",WA," PH:0891924136",161401
08919248Y2,"  3 LOONGABID COMM 100 KM NTH BROOME, DAMPIER PENINSULA",6725,"Card Payphone,Incoming Calls",WA," PH:0891924829",161402
